year,region_id,region_name,region_ons_code,road_category_id,road_category_name,link_length_km,link_length_miles,all_motor_vehicles
2010,3,Scotland,S92000003,3,TA,2806,1743.57,6034700000
2010,3,Scotland,S92000003,4,PA,7473.3,4643.69,7602000000
2010,3,Scotland,S92000003,5,M,48605.4,30202,8963400000
2010,4,Wales,W92000004,1,TM,141.3,87.8,2024500000
2010,4,Wales,W92000004,3,TA,1546.6,961.01,4064700000
2010,4,Wales,W92000004,4,PA,2617,1626.13,4651200000
2010,4,Wales,W92000004,5,M,29530.8,18349.59,5767800000
2010,5,North West,E12000002,1,TM,614.7,381.96,10781100000
2010,5,North West,E12000002,2,PM,21.3,13.24,241400000
2010,5,North West,E12000002,3,TA,326.8,203.06,1523800000
2010,5,North West,E12000002,4,PA,3678.7,2285.84,10612600000
2010,5,North West,E12000002,5,M,32319,20082.1,10219800000
2010,6,London,E12000007,1,TM,60.1,37.34,1371800000
2010,6,London,E12000007,4,PA,1719.8,1068.63,10709200000
2010,6,London,E12000007,5,M,13039.2,8102.18,7771000000
2010,7,East of England,E12000006,1,TM,265,164.66,5067200000
2010,7,East of England,E12000006,3,TA,769.9,478.39,6004300000
2010,7,East of England,E12000006,4,PA,3103.4,1928.36,9847000000
2010,7,East of England,E12000006,5,M,35470.9,22040.6,12522600000
2010,8,Yorkshire and the Humber,E12000003,1,TM,380.1,236.18,5829100000
2010,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43000000
2010,8,Yorkshire and the Humber,E12000003,3,TA,298.5,185.48,2125100000
2010,8,Yorkshire and the Humber,E12000003,4,PA,3034.5,1885.55,8522500000
2010,8,Yorkshire and the Humber,E12000003,5,M,28250.6,17554.11,9024300000
2010,9,South East,E12000008,1,TM,644,400.16,13531300000
2010,9,South East,E12000008,2,PM,10.6,6.59,172700000
2010,9,South East,E12000008,3,TA,669.3,415.88,6110700000
2010,9,South East,E12000008,4,PA,4559.1,2832.89,14915600000
2010,9,South East,E12000008,5,M,41670.8,25893.03,15351100000
2010,10,West Midlands,E12000005,1,TM,427,265.33,7670400000
2010,10,West Midlands,E12000005,2,PM,3.2,1.99,57400000
2010,10,West Midlands,E12000005,3,TA,437.6,271.91,2520800000
2010,10,West Midlands,E12000005,4,PA,3089.6,1919.79,8572000000
2010,10,West Midlands,E12000005,5,M,28873.5,17941.16,10610100000
2010,11,North East,E12000001,1,TM,55.6,34.55,670000000
2010,11,North East,E12000001,2,PM,2.4,1.49,31400000
2010,11,North East,E12000001,3,TA,338,210.02,2352400000
2010,11,North East,E12000001,4,PA,1424.2,884.96,3909200000
2010,11,North East,E12000001,5,M,14347.7,8915.25,4080300000
2011,1,South West,E12000009,1,TM,326.8,203.06,5382800000
2011,1,South West,E12000009,3,TA,734.4,456.34,3963200000
2011,1,South West,E12000009,4,PA,4211.2,2616.72,9687200000
2011,1,South West,E12000009,5,M,44624.1,27728.13,12432200000
2011,2,East Midlands,E12000004,1,TM,195.4,121.42,4063400000
2011,2,East Midlands,E12000004,3,TA,587.1,364.81,4523200000
2011,2,East Midlands,E12000004,4,PA,3272.9,2033.69,8276100000
2011,2,East Midlands,E12000004,5,M,27255.5,16935.78,8968700000
2011,3,Scotland,S92000003,1,TM,409.61,254.52,4082300000
2011,3,Scotland,S92000003,3,TA,2806,1743.57,6050600000
2011,3,Scotland,S92000003,4,PA,7478.9,4647.17,7587800000
2011,3,Scotland,S92000003,5,M,48593.5,30194.6,8870000000
2011,4,Wales,W92000004,1,TM,141.3,87.8,2055100000
2011,4,Wales,W92000004,3,TA,1546.6,961.01,4034600000
2011,4,Wales,W92000004,4,PA,2614.6,1624.64,4685700000
2011,4,Wales,W92000004,5,M,29527.2,18347.35,5786900000
2011,5,North West,E12000002,1,TM,624.3,387.92,11056100000
2011,5,North West,E12000002,2,PM,21.3,13.24,233900000
2011,5,North West,E12000002,3,TA,305.1,189.58,1369600000
2011,5,North West,E12000002,4,PA,3686.8,2290.87,10741300000
2011,5,North West,E12000002,5,M,32304.6,20073.15,10262300000
2011,6,London,E12000007,1,TM,60.1,37.34,1323800000
2011,6,London,E12000007,4,PA,1712.9,1064.35,10366300000
2011,6,London,E12000007,5,M,13027.1,8094.66,7805200000
2011,7,East of England,E12000006,1,TM,265,164.66,5288700000
2011,7,East of England,E12000006,3,TA,771.3,479.26,6078600000
2011,7,East of England,E12000006,4,PA,3110.1,1932.53,10003300000
2011,7,East of England,E12000006,5,M,35485.6,22049.73,12309300000
2011,8,Yorkshire and the Humber,E12000003,1,TM,380.1,236.18,5886400000
2011,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,41700000
2011,8,Yorkshire and the Humber,E12000003,3,TA,298,185.17,2175500000
2011,8,Yorkshire and the Humber,E12000003,4,PA,3043.6,1891.21,8573200000
2011,8,Yorkshire and the Humber,E12000003,5,M,28233.8,17543.67,9002500000
2011,9,South East,E12000008,1,TM,644,400.16,13668800000
2011,9,South East,E12000008,2,PM,10.6,6.59,176200000
2011,9,South East,E12000008,3,TA,669.9,416.26,6234200000
2011,9,South East,E12000008,4,PA,4561.5,2834.38,15001700000
2011,9,South East,E12000008,5,M,41728.7,25929.01,15366100000
2011,10,West Midlands,E12000005,1,TM,427,265.33,7784700000
2011,10,West Midlands,E12000005,2,PM,3.2,1.99,60900000
2011,10,West Midlands,E12000005,3,TA,439.1,272.84,2592100000
2011,10,West Midlands,E12000005,4,PA,3107.4,1930.85,8698900000
2011,10,West Midlands,E12000005,5,M,28874.1,17941.53,10619200000
2011,11,North East,E12000001,1,TM,55.6,34.55,681800000
2011,11,North East,E12000001,2,PM,2.4,1.49,31900000
2011,11,North East,E12000001,3,TA,340.5,211.58,2398900000
2011,11,North East,E12000001,4,PA,1425.1,885.52,3931800000
2011,11,North East,E12000001,5,M,14337.8,8909.1,4072200000
2012,1,South West,E12000009,1,TM,326.8,203.06,5335700000
2012,1,South West,E12000009,3,TA,736.5,457.64,3902800000
2012,1,South West,E12000009,4,PA,4210.48,2616.27,9615100000
2012,1,South West,E12000009,5,M,44702.92,27777.11,12543500000
2012,2,East Midlands,E12000004,1,TM,195.4,121.42,4182200000
2012,2,East Midlands,E12000004,3,TA,589.02,366,4611100000
2012,2,East Midlands,E12000004,4,PA,3273.71,2034.19,8185400000
2012,2,East Midlands,E12000004,5,M,27299.5,16963.12,9064200000
2012,3,Scotland,S92000003,1,TM,456.02,283.36,4436900000
2012,3,Scotland,S92000003,3,TA,2802.86,1741.62,5993200000
2012,3,Scotland,S92000003,4,PA,7480.09,4647.91,7469800000
2012,3,Scotland,S92000003,5,M,48645.11,30226.67,8927900000
2012,4,Wales,W92000004,1,TM,141.3,87.8,2075900000
2012,4,Wales,W92000004,3,TA,1546.6,961.01,4012900000
2012,4,Wales,W92000004,4,PA,2614.59,1624.63,4643400000
2012,4,Wales,W92000004,5,M,29554.13,18364.08,5883200000
2012,5,North West,E12000002,1,TM,624.6,388.11,10885500000
2012,5,North West,E12000002,2,PM,21.7,13.48,231700000
2012,5,North West,E12000002,3,TA,305.13,189.6,1348800000
2012,5,North West,E12000002,4,PA,3695.17,2296.07,10651300000
2012,5,North West,E12000002,5,M,32344.99,20098.24,10366900000
2012,6,London,E12000007,1,TM,60.1,37.34,1394600000
2012,6,London,E12000007,4,PA,1713.26,1064.57,10128600000
2012,6,London,E12000007,5,M,13041.17,8103.41,7817300000
2012,7,East of England,E12000006,1,TM,266.8,165.78,5457100000
2012,7,East of England,E12000006,3,TA,773.89,480.87,6145500000
2012,7,East of England,E12000006,4,PA,3111.7,1933.52,9912500000
2012,7,East of England,E12000006,5,M,35557.1,22094.16,12313500000
2012,8,Yorkshire and the Humber,E12000003,1,TM,380,236.12,5780600000
2012,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,41300000
2012,8,Yorkshire and the Humber,E12000003,3,TA,298.02,185.18,2133200000
2012,8,Yorkshire and the Humber,E12000003,4,PA,3045.16,1892.17,8480900000
2012,8,Yorkshire and the Humber,E12000003,5,M,28288.37,17577.58,9095100000
2012,9,South East,E12000008,1,TM,644,400.16,13754800000
2012,9,South East,E12000008,2,PM,10.6,6.59,181600000
2012,9,South East,E12000008,3,TA,673.3,418.37,6206200000
2012,9,South East,E12000008,4,PA,4559.98,2833.44,14816200000
2012,9,South East,E12000008,5,M,41812.21,25980.9,15535100000
2012,10,West Midlands,E12000005,1,TM,427,265.33,7849600000
2012,10,West Midlands,E12000005,2,PM,3.2,1.99,56000000
2012,10,West Midlands,E12000005,3,TA,439.08,272.83,2643800000
2012,10,West Midlands,E12000005,4,PA,3108.35,1931.44,8572100000
2012,10,West Midlands,E12000005,5,M,28911.93,17965.04,10716600000
2012,11,North East,E12000001,1,TM,55.6,34.55,712800000
2012,11,North East,E12000001,2,PM,2.4,1.49,31300000
2012,11,North East,E12000001,3,TA,342.37,212.74,2402800000
2012,11,North East,E12000001,4,PA,1425.21,885.58,3916800000
2012,11,North East,E12000001,5,M,14373.01,8930.97,4095500000
2013,1,South West,E12000009,1,TM,326.8,203.06,5402200000
2013,1,South West,E12000009,3,TA,736.5,457.64,3925500000
2013,1,South West,E12000009,4,PA,4211.28,2616.77,9656700000
2013,1,South West,E12000009,5,M,44778.78,27824.24,12621500000
2013,2,East Midlands,E12000004,1,TM,195.4,121.42,4270200000
2013,2,East Midlands,E12000004,3,TA,589.02,366,4610300000
2013,2,East Midlands,E12000004,4,PA,3274.01,2034.38,8173800000
2013,2,East Midlands,E12000004,5,M,27367.73,17005.52,9138000000
2013,3,Scotland,S92000003,1,TM,456.82,283.85,4512200000
2013,3,Scotland,S92000003,3,TA,2802.86,1741.62,6039600000
2013,3,Scotland,S92000003,4,PA,7481.19,4648.6,7468500000
2013,3,Scotland,S92000003,5,M,48733.32,30281.48,8942400000
2013,4,Wales,W92000004,1,TM,141.3,87.8,2121300000
2013,4,Wales,W92000004,3,TA,1563.8,971.7,4168700000
2013,4,Wales,W92000004,4,PA,2602.09,1616.86,4552200000
2013,4,Wales,W92000004,5,M,29586.66,18384.3,5956100000
2013,5,North West,E12000002,1,TM,624.6,388.11,11070000000
2013,5,North West,E12000002,2,PM,21.7,13.48,250300000
2013,5,North West,E12000002,3,TA,305.13,189.6,1360000000
2013,5,North West,E12000002,4,PA,3693.82,2295.23,10566100000
2013,5,North West,E12000002,5,M,32382.05,20121.27,10388200000
2013,6,London,E12000007,1,TM,60.1,37.34,1397000000
2013,6,London,E12000007,4,PA,1713.16,1064.51,10184400000
2013,6,London,E12000007,5,M,13056.38,8112.86,7733100000
2013,7,East of England,E12000006,1,TM,266.8,165.78,5616100000
2013,7,East of England,E12000006,3,TA,773.89,480.87,6211800000
2013,7,East of England,E12000006,4,PA,3111.42,1933.35,9970000000
2013,7,East of England,E12000006,5,M,35613.33,22129.1,12262300000
2013,8,Yorkshire and the Humber,E12000003,1,TM,401.3,249.36,6085400000
2013,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,45600000
2013,8,Yorkshire and the Humber,E12000003,3,TA,278.82,173.25,1955400000
2013,8,Yorkshire and the Humber,E12000003,4,PA,3061.66,1902.43,8510900000
2013,8,Yorkshire and the Humber,E12000003,5,M,28303.86,17587.2,9120900000
2013,9,South East,E12000008,1,TM,644,400.16,13698500000
2013,9,South East,E12000008,2,PM,10.6,6.59,173600000
2013,9,South East,E12000008,3,TA,673.3,418.37,6204300000
2013,9,South East,E12000008,4,PA,4559.98,2833.44,14766700000
2013,9,South East,E12000008,5,M,41902.15,26036.79,15632300000
2013,10,West Midlands,E12000005,1,TM,427,265.33,7880400000
2013,10,West Midlands,E12000005,2,PM,3.2,1.99,59700000
2013,10,West Midlands,E12000005,3,TA,439.08,272.83,2640700000
2013,10,West Midlands,E12000005,4,PA,3108.45,1931.5,8506100000
2013,10,West Midlands,E12000005,5,M,28950.42,17988.96,10735000000
2013,11,North East,E12000001,1,TM,55.6,34.55,721200000
2013,11,North East,E12000001,2,PM,2.4,1.49,34900000
2013,11,North East,E12000001,3,TA,342.17,212.61,2411200000
2013,11,North East,E12000001,4,PA,1427.81,887.2,3930000000
2013,11,North East,E12000001,5,M,14395.54,8944.97,4077700000
2014,1,South West,E12000009,1,TM,326.8,203.06,5563900000
2014,1,South West,E12000009,2,PM,0,0,0
2014,1,South West,E12000009,3,TA,736.5,457.64,3939200000
2014,1,South West,E12000009,4,PA,4216.57,2620.06,9849300000
2014,1,South West,E12000009,5,M,44816.63,27847.76,13249900000
2014,2,East Midlands,E12000004,1,TM,195.4,121.42,4197200000
2014,2,East Midlands,E12000004,2,PM,0,0,0
2014,2,East Midlands,E12000004,3,TA,589.02,366,4732000000
2014,2,East Midlands,E12000004,4,PA,3274.01,2034.38,8360600000
2014,2,East Midlands,E12000004,5,M,27386.77,17017.35,9586200000
2014,3,Scotland,S92000003,1,TM,456.82,283.85,4610900000
2014,3,Scotland,S92000003,2,PM,0,0,0
2014,3,Scotland,S92000003,3,TA,2793.96,1736.09,6018900000
2014,3,Scotland,S92000003,4,PA,7480.19,4647.97,7640800000
2014,3,Scotland,S92000003,5,M,48676.72,30246.31,9329100000
2014,4,Wales,W92000004,1,TM,141.8,88.11,2228500000
2014,4,Wales,W92000004,2,PM,0,0,0
2014,4,Wales,W92000004,3,TA,1547.5,961.57,4207600000
2014,4,Wales,W92000004,4,PA,2637.39,1638.8,4726600000
2014,4,Wales,W92000004,5,M,29590.46,18386.66,6285700000
2014,5,North West,E12000002,1,TM,624.6,388.11,11294700000
2014,5,North West,E12000002,2,PM,21.7,13.48,261900000
2014,5,North West,E12000002,3,TA,305.43,189.79,1397500000
2014,5,North West,E12000002,4,PA,3692.82,2294.61,10751200000
2014,5,North West,E12000002,5,M,32381.17,20120.73,10808100000
2014,6,London,E12000007,1,TM,60.1,37.34,1468300000
2014,6,London,E12000007,2,PM,0,0,0
2014,6,London,E12000007,3,TA,0,0,0
2014,6,London,E12000007,4,PA,1717.66,1067.3,10284900000
2014,6,London,E12000007,5,M,13065.08,8118.26,7927200000
2014,7,East of England,E12000006,1,TM,262.2,162.92,5781400000
2014,7,East of England,E12000006,2,PM,0,0,0
2014,7,East of England,E12000006,3,TA,778.89,483.98,6375800000
2014,7,East of England,E12000006,4,PA,3114.62,1935.34,10231300000
2014,7,East of England,E12000006,5,M,35651.54,22152.84,12729000000
2014,8,Yorkshire and the Humber,E12000003,1,TM,401.3,249.36,6351000000
2014,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,46600000
2014,8,Yorkshire and the Humber,E12000003,3,TA,278.82,173.25,2011700000
2014,8,Yorkshire and the Humber,E12000003,4,PA,3070.56,1907.96,8649400000
2014,8,Yorkshire and the Humber,E12000003,5,M,28279.74,17572.22,9509700000
2014,9,South East,E12000008,1,TM,644,400.16,13924200000
2014,9,South East,E12000008,2,PM,10.6,6.59,165900000
2014,9,South East,E12000008,3,TA,673.3,418.37,6368500000
2014,9,South East,E12000008,4,PA,4559.68,2833.25,15076200000
2014,9,South East,E12000008,5,M,41958.06,26071.53,16372400000
2014,10,West Midlands,E12000005,1,TM,434.7,270.11,8082900000
2014,10,West Midlands,E12000005,2,PM,3.2,1.99,61300000
2014,10,West Midlands,E12000005,3,TA,439.08,272.83,2670300000
2014,10,West Midlands,E12000005,4,PA,3109.25,1932,8731900000
2014,10,West Midlands,E12000005,5,M,28972.31,18002.56,11186100000
2014,11,North East,E12000001,1,TM,55.6,34.55,717800000
2014,11,North East,E12000001,2,PM,2.4,1.49,35500000
2014,11,North East,E12000001,3,TA,342.17,212.61,2470300000
2014,11,North East,E12000001,4,PA,1427.81,887.2,3995800000
2014,11,North East,E12000001,5,M,14411.47,8954.87,4224400000
2015,1,South West,E12000009,1,TM,326.8,203.06,5687000000
2015,1,South West,E12000009,2,PM,0,0,0
2015,1,South West,E12000009,3,TA,736.5,457.64,4027600000
2015,1,South West,E12000009,4,PA,4213.8,2618.33,9984500000
2015,1,South West,E12000009,5,M,44816.75,27847.84,13490900000
2015,2,East Midlands,E12000004,1,TM,195.4,121.42,4151300000
2015,2,East Midlands,E12000004,2,PM,0,0,0
2015,2,East Midlands,E12000004,3,TA,589.3,366.17,4944900000
2015,2,East Midlands,E12000004,4,PA,3283.2,2040.09,8550900000
2015,2,East Midlands,E12000004,5,M,27415.39,17035.13,9777500000
2015,3,Scotland,S92000003,1,TM,455.83,283.24,4646200000
2015,3,Scotland,S92000003,2,PM,0,0,0
2015,3,Scotland,S92000003,3,TA,2793.96,1736.09,6126200000
2015,3,Scotland,S92000003,4,PA,7480.19,4647.97,7763800000
2015,3,Scotland,S92000003,5,M,48615.15,30208.05,9452500000
2015,4,Wales,W92000004,1,TM,141.8,88.11,2287900000
2015,4,Wales,W92000004,2,PM,0,0,0
2015,4,Wales,W92000004,3,TA,1547.5,961.57,4298400000
2015,4,Wales,W92000004,4,PA,2641.19,1641.16,4837700000
2015,4,Wales,W92000004,5,M,29550.52,18361.84,6433900000
2015,5,North West,E12000002,1,TM,624.6,388.11,11526800000
2015,5,North West,E12000002,2,PM,21.7,13.48,268000000
2015,5,North West,E12000002,3,TA,289.5,179.89,1356100000
2015,5,North West,E12000002,4,PA,3699.2,2298.58,10918700000
2015,5,North West,E12000002,5,M,32396.76,20130.41,10969900000
2015,6,London,E12000007,1,TM,60.1,37.34,1498800000
2015,6,London,E12000007,2,PM,0,0,0
2015,6,London,E12000007,3,TA,0,0,0
2015,6,London,E12000007,4,PA,1719,1068.14,10222400000
2015,6,London,E12000007,5,M,13017.05,8088.42,7929000000
2015,7,East of England,E12000006,1,TM,261.9,162.74,5995000000
2015,7,East of England,E12000006,2,PM,0,0,0
2015,7,East of England,E12000006,3,TA,779.8,484.55,6639900000
2015,7,East of England,E12000006,4,PA,3117.8,1937.31,10431200000
2015,7,East of England,E12000006,5,M,35722.1,22196.68,12880000000
2015,8,Yorkshire and the Humber,E12000003,1,TM,411.6,255.76,6791100000
2015,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,44000000
2015,8,Yorkshire and the Humber,E12000003,3,TA,269.1,167.21,1865300000
2015,8,Yorkshire and the Humber,E12000003,4,PA,3063.5,1903.57,8765400000
2015,8,Yorkshire and the Humber,E12000003,5,M,28270.27,17566.33,9650300000
2015,9,South East,E12000008,1,TM,644,400.16,14426200000
2015,9,South East,E12000008,2,PM,10.6,6.59,171000000
2015,9,South East,E12000008,3,TA,673.2,418.31,6696700000
2015,9,South East,E12000008,4,PA,4560.7,2833.89,15369400000
2015,9,South East,E12000008,5,M,42008.38,26102.8,16676300000
2015,10,West Midlands,E12000005,1,TM,434.5,269.99,8179600000
2015,10,West Midlands,E12000005,2,PM,3.2,1.99,63200000
2015,10,West Midlands,E12000005,3,TA,439.1,272.84,2739200000
2015,10,West Midlands,E12000005,4,PA,3108.9,1931.78,8880500000
2015,10,West Midlands,E12000005,5,M,29023.43,18034.32,11372900000
2015,11,North East,E12000001,1,TM,55.6,34.55,722000000
2015,11,North East,E12000001,2,PM,2.4,1.49,35500000
2015,11,North East,E12000001,3,TA,342.2,212.63,2498600000
2015,11,North East,E12000001,4,PA,1428.4,887.57,4072600000
2015,11,North East,E12000001,5,M,14437.81,8971.24,4271700000
2016,1,South West,E12000009,1,TM,326.8,203.06,5821900000
2016,1,South West,E12000009,2,PM,0,0,0
2016,1,South West,E12000009,3,TA,737.3,458.14,4237900000
2016,1,South West,E12000009,4,PA,4212,2617.22,10301900000
2016,1,South West,E12000009,5,M,44995.44,27958.87,13977200000
2016,2,East Midlands,E12000004,1,TM,196.9,122.35,4256900000
2016,2,East Midlands,E12000004,2,PM,0,0,0
2016,2,East Midlands,E12000004,3,TA,589.3,366.17,5075000000
2016,2,East Midlands,E12000004,4,PA,3289.6,2044.06,8764000000
2016,2,East Midlands,E12000004,5,M,27542.73,17114.26,10094100000
2016,3,Scotland,S92000003,1,TM,456.03,283.36,4865000000
2016,3,Scotland,S92000003,2,PM,0,0,0
2016,3,Scotland,S92000003,3,TA,2793.86,1736.02,6301000000
2016,3,Scotland,S92000003,4,PA,7474.69,4644.56,7976200000
2016,3,Scotland,S92000003,5,M,48640.44,30223.77,9784000000
2016,4,Wales,W92000004,1,TM,141.8,88.11,2292300000
2016,4,Wales,W92000004,2,PM,0,0,0
2016,4,Wales,W92000004,3,TA,1546.7,961.07,4547200000
2016,4,Wales,W92000004,4,PA,2649.19,1646.13,4937300000
2016,4,Wales,W92000004,5,M,29588.2,18385.26,6788500000
2016,5,North West,E12000002,1,TM,624.6,388.11,11649800000
2016,5,North West,E12000002,2,PM,21.7,13.48,274000000
2016,5,North West,E12000002,3,TA,289.3,179.76,1420400000
2016,5,North West,E12000002,4,PA,3702.7,2300.75,11041500000
2016,5,North West,E12000002,5,M,32474.74,20178.87,10867600000
2016,6,London,E12000007,1,TM,60.1,37.34,1536600000
2016,6,London,E12000007,2,PM,0,0,0
2016,6,London,E12000007,3,TA,1.3,0.81,10800000
2016,6,London,E12000007,4,PA,1719.5,1068.45,10247300000
2016,6,London,E12000007,5,M,13052.63,8110.53,8288300000
2016,7,East of England,E12000006,1,TM,260.9,162.12,6031600000
2016,7,East of England,E12000006,2,PM,0,0,0
2016,7,East of England,E12000006,3,TA,784.6,487.53,6999100000
2016,7,East of England,E12000006,4,PA,3116.6,1936.57,10666200000
2016,7,East of England,E12000006,5,M,35850.98,22276.77,12897900000
2016,8,Yorkshire and the Humber,E12000003,1,TM,411.9,255.94,7109000000
2016,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43800000
2016,8,Yorkshire and the Humber,E12000003,3,TA,268.7,166.96,1942200000
2016,8,Yorkshire and the Humber,E12000003,4,PA,3072.2,1908.98,8978300000
2016,8,Yorkshire and the Humber,E12000003,5,M,28323.37,17599.33,9953200000
2016,9,South East,E12000008,1,TM,644,400.16,14569900000
2016,9,South East,E12000008,2,PM,10.6,6.59,180000000
2016,9,South East,E12000008,3,TA,672.2,417.69,6981200000
2016,9,South East,E12000008,4,PA,4566.8,2837.68,15629700000
2016,9,South East,E12000008,5,M,42175.87,26206.87,16923400000
2016,10,West Midlands,E12000005,1,TM,428.8,266.44,8259200000
2016,10,West Midlands,E12000005,2,PM,3.2,1.99,64200000
2016,10,West Midlands,E12000005,3,TA,440.8,273.9,2943200000
2016,10,West Midlands,E12000005,4,PA,3118,1937.44,9089300000
2016,10,West Midlands,E12000005,5,M,29153.21,18114.96,11540900000
2016,11,North East,E12000001,1,TM,55.6,34.55,695700000
2016,11,North East,E12000001,2,PM,2.4,1.49,36400000
2016,11,North East,E12000001,3,TA,341.2,212.01,2635600000
2016,11,North East,E12000001,4,PA,1429.3,888.13,4130300000
2016,11,North East,E12000001,5,M,14456.73,8983,4269200000
2017,1,South West,E12000009,1,TM,327.3,203.37,5912600000
2017,1,South West,E12000009,2,PM,0,0,0
2017,1,South West,E12000009,3,TA,738.8,459.07,4516100000
2017,1,South West,E12000009,4,PA,4221.8,2623.3,10451600000
2017,1,South West,E12000009,5,M,45068.49,28004.26,14423200000
2017,2,East Midlands,E12000004,1,TM,199.9,124.21,4362000000
2017,2,East Midlands,E12000004,2,PM,0,0,0
2017,2,East Midlands,E12000004,3,TA,590.1,366.67,5296900000
2017,2,East Midlands,E12000004,4,PA,3294.4,2047.05,8794500000
2017,2,East Midlands,E12000004,5,M,27604.85,17152.86,10212200000
2017,3,Scotland,S92000003,1,TM,461.3,286.64,5004300000
2017,3,Scotland,S92000003,2,PM,0,0,0
2017,3,Scotland,S92000003,3,TA,2793.9,1736.05,6498900000
2017,3,Scotland,S92000003,4,PA,7478.7,4647.05,7986600000
2017,3,Scotland,S92000003,5,M,48551.5,30168.5,10181600000
2017,4,Wales,W92000004,1,TM,141.8,88.11,2334100000
2017,4,Wales,W92000004,2,PM,0,0,0
2017,4,Wales,W92000004,3,TA,1538.3,955.86,4605700000
2017,4,Wales,W92000004,4,PA,2658,1651.6,4940800000
2017,4,Wales,W92000004,5,M,29521.32,18343.7,6763700000
2017,5,North West,E12000002,1,TM,630.2,391.59,11619200000
2017,5,North West,E12000002,2,PM,23.5,14.6,296300000
2017,5,North West,E12000002,3,TA,294.3,182.87,1531600000
2017,5,North West,E12000002,4,PA,3729,2317.09,10909800000
2017,5,North West,E12000002,5,M,32470.11,20175.99,11039800000
2017,6,London,E12000007,1,TM,60.1,37.34,1558600000
2017,6,London,E12000007,2,PM,0,0,0
2017,6,London,E12000007,3,TA,1.3,0.81,10400000
2017,6,London,E12000007,4,PA,1716.5,1066.58,10385200000
2017,6,London,E12000007,5,M,13064.12,8117.67,8101100000
2017,7,East of England,E12000006,1,TM,263.3,163.61,6169900000
2017,7,East of England,E12000006,2,PM,0,0,0
2017,7,East of England,E12000006,3,TA,779.6,484.42,7243500000
2017,7,East of England,E12000006,4,PA,3108.6,1931.59,10667200000
2017,7,East of England,E12000006,5,M,35900.09,22307.28,13803100000
2017,8,Yorkshire and the Humber,E12000003,1,TM,418.2,259.86,7203600000
2017,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43100000
2017,8,Yorkshire and the Humber,E12000003,3,TA,276.7,171.93,2013800000
2017,8,Yorkshire and the Humber,E12000003,4,PA,3085.3,1917.12,8966600000
2017,8,Yorkshire and the Humber,E12000003,5,M,28315.29,17594.31,9851800000
2017,9,South East,E12000008,1,TM,645.7,401.22,14651800000
2017,9,South East,E12000008,2,PM,10.6,6.59,174900000
2017,9,South East,E12000008,3,TA,679.4,422.16,7123300000
2017,9,South East,E12000008,4,PA,4565.5,2836.87,15599400000
2017,9,South East,E12000008,5,M,42277.88,26270.26,17065600000
2017,10,West Midlands,E12000005,1,TM,440.6,273.78,8486800000
2017,10,West Midlands,E12000005,2,PM,3.8,2.36,75300000
2017,10,West Midlands,E12000005,3,TA,440.7,273.84,2943900000
2017,10,West Midlands,E12000005,4,PA,3123.7,1940.98,9117500000
2017,10,West Midlands,E12000005,5,M,29187,18135.96,11575800000
2017,11,North East,E12000001,1,TM,55.6,34.55,716400000
2017,11,North East,E12000001,2,PM,2.8,1.74,42300000
2017,11,North East,E12000001,3,TA,347.4,215.86,2734700000
2017,11,North East,E12000001,4,PA,1434.2,891.17,4119200000
2017,11,North East,E12000001,5,M,14494.04,9006.18,4377600000
2018,1,South West,E12000009,1,TM,327.7,203.62,5943900000
2018,1,South West,E12000009,2,PM,0,0,0
2018,1,South West,E12000009,3,TA,745.3,463.11,4571000000
2018,1,South West,E12000009,4,PA,4247.6,2639.34,10564500000
2018,1,South West,E12000009,5,M,44994.9,27958.53,14196000000
2018,2,East Midlands,E12000004,1,TM,199.9,124.21,4364400000
2018,2,East Midlands,E12000004,2,PM,0,0,0
2018,2,East Midlands,E12000004,3,TA,599.7,372.64,5386200000
2018,2,East Midlands,E12000004,4,PA,3326,2066.68,8925800000
2018,2,East Midlands,E12000004,5,M,27581.24,17138.19,10241300000
2018,3,Scotland,S92000003,1,TM,476.4,296.02,5293100000
2018,3,Scotland,S92000003,2,PM,0,0,0
2018,3,Scotland,S92000003,3,TA,2918.3,1813.35,6594500000
2018,3,Scotland,S92000003,4,PA,7397.2,4596.41,7684800000
2018,3,Scotland,S92000003,5,M,48508.77,30141.95,10176200000
2018,4,Wales,W92000004,1,TM,141.8,88.11,2337700000
2018,4,Wales,W92000004,2,PM,0,0,0
2018,4,Wales,W92000004,3,TA,1551.5,964.06,4716700000
2018,4,Wales,W92000004,4,PA,2675.6,1662.54,5025700000
2018,4,Wales,W92000004,5,M,29460.04,18305.62,6848500000
2018,5,North West,E12000002,1,TM,633,393.33,11591400000
2018,5,North West,E12000002,2,PM,23.3,14.48,295700000
2018,5,North West,E12000002,3,TA,299.3,185.98,1581600000
2018,5,North West,E12000002,4,PA,3782.8,2350.52,11063100000
2018,5,North West,E12000002,5,M,32475.58,20179.39,11304600000
